Window_Idx	Start	End	Center	Pred_Label	Prob_Neu	Prob_Hard	Prob_Soft
18988	1984366	1986312	1985443	NEUTRAL	1.0000	0.0000	0.0000
18989	1984438	1986434	1985505	NEUTRAL	1.0000	0.0000	0.0000
18990	1984540	1986498	1985578	NEUTRAL	1.0000	0.0000	0.0000
18991	1984771	1986603	1985659	NEUTRAL	1.0000	0.0000	0.0000
18992	1984903	1986654	1985731	NEUTRAL	1.0000	0.0000	0.0000
18993	1984998	1986786	1985791	NEUTRAL	1.0000	0.0000	0.0000
18994	1985068	1986875	1985835	NEUTRAL	1.0000	0.0000	0.0000
18995	1985200	1986984	1985952	NEUTRAL	1.0000	0.0000	0.0000
18996	1985323	1987068	1986078	NEUTRAL	1.0000	0.0000	0.0000
18997	1985410	1987119	1986186	NEUTRAL	1.0000	0.0000	0.0000
18998	1985443	1987199	1986312	NEUTRAL	1.0000	0.0000	0.0000
18999	1985505	1987291	1986434	NEUTRAL	1.0000	0.0000	0.0000
19000	1985578	1987369	1986498	NEUTRAL	1.0000	0.0000	0.0000
19001	1985659	1987463	1986603	NEUTRAL	1.0000	0.0000	0.0000
19002	1985731	1987557	1986654	NEUTRAL	1.0000	0.0000	0.0000
19003	1985791	1987603	1986786	NEUTRAL	1.0000	0.0000	0.0000
19004	1985835	1987691	1986875	NEUTRAL	1.0000	0.0000	0.0000
19005	1985952	1987762	1986984	NEUTRAL	1.0000	0.0000	0.0000
19006	1986078	1987835	1987068	NEUTRAL	1.0000	0.0000	0.0000
19007	1986186	1987908	1987119	NEUTRAL	1.0000	0.0000	0.0000
19008	1986312	1987988	1987199	NEUTRAL	1.0000	0.0000	0.0000
19009	1986434	1988030	1987291	NEUTRAL	1.0000	0.0000	0.0000
19010	1986498	1988081	1987369	NEUTRAL	1.0000	0.0000	0.0000
19011	1986603	1988179	1987463	NEUTRAL	1.0000	0.0000	0.0000
19012	1986654	1988338	1987557	NEUTRAL	1.0000	0.0000	0.0000
19013	1986786	1988461	1987603	NEUTRAL	1.0000	0.0000	0.0000
19014	1986875	1988548	1987691	NEUTRAL	1.0000	0.0000	0.0000
19015	1986984	1988612	1987762	NEUTRAL	1.0000	0.0000	0.0000
19016	1987068	1988707	1987835	NEUTRAL	0.9999	0.0000	0.0001
19017	1987119	1988795	1987908	NEUTRAL	1.0000	0.0000	0.0000
19018	1987199	1988881	1987988	NEUTRAL	0.9999	0.0000	0.0000
19019	1987291	1989069	1988030	NEUTRAL	1.0000	0.0000	0.0000
19020	1987369	1989126	1988081	NEUTRAL	1.0000	0.0000	0.0000
19021	1987463	1989195	1988179	NEUTRAL	1.0000	0.0000	0.0000
19022	1987557	1989270	1988338	NEUTRAL	0.9992	0.0000	0.0008
19023	1987603	1989342	1988461	NEUTRAL	0.9999	0.0000	0.0001
19024	1987691	1989417	1988548	NEUTRAL	0.9988	0.0000	0.0012
19025	1987762	1989486	1988612	NEUTRAL	0.9996	0.0000	0.0004
19026	1987835	1989606	1988707	NEUTRAL	0.9998	0.0000	0.0002
19027	1987908	1989660	1988795	NEUTRAL	0.9999	0.0000	0.0001
19028	1987988	1989726	1988881	NEUTRAL	1.0000	0.0000	0.0000
19029	1988030	1989857	1989069	NEUTRAL	0.9991	0.0000	0.0009
19030	1988081	1989923	1989126	NEUTRAL	0.9999	0.0000	0.0001
19031	1988179	1989991	1989195	NEUTRAL	0.9929	0.0005	0.0066
19032	1988338	1990067	1989270	NEUTRAL	0.9981	0.0002	0.0017
19033	1988461	1990139	1989342	NEUTRAL	0.9973	0.0003	0.0023
19034	1988548	1990217	1989417	NEUTRAL	0.9991	0.0001	0.0008
19035	1988612	1990273	1989486	NEUTRAL	1.0000	0.0000	0.0000
19036	1988707	1990346	1989606	NEUTRAL	1.0000	0.0000	0.0000
19037	1988795	1990442	1989660	NEUTRAL	1.0000	0.0000	0.0000
19038	1988881	1990529	1989726	NEUTRAL	1.0000	0.0000	0.0000
19039	1989069	1990560	1989857	NEUTRAL	1.0000	0.0000	0.0000
19040	1989126	1990676	1989923	NEUTRAL	1.0000	0.0000	0.0000
19041	1989195	1990757	1989991	NEUTRAL	0.9796	0.0000	0.0204
19042	1989270	1990832	1990067	NEUTRAL	0.9674	0.0000	0.0326
19043	1989342	1990898	1990139	NEUTRAL	0.9994	0.0000	0.0006
19044	1989417	1990979	1990217	NEUTRAL	0.9993	0.0000	0.0007
19045	1989486	1991033	1990273	NEUTRAL	0.9977	0.0000	0.0023
19046	1989606	1991155	1990346	NEUTRAL	0.9913	0.0001	0.0087
19047	1989660	1991249	1990442	NEUTRAL	1.0000	0.0000	0.0000
19048	1989726	1991318	1990529	NEUTRAL	1.0000	0.0000	0.0000
19049	1989857	1991419	1990560	NEUTRAL	1.0000	0.0000	0.0000
19050	1989923	1991593	1990676	NEUTRAL	0.9998	0.0000	0.0002
19051	1989991	1991707	1990757	NEUTRAL	0.9999	0.0000	0.0001
19052	1990067	1991794	1990832	NEUTRAL	0.9999	0.0000	0.0001
19053	1990139	1991899	1990898	NEUTRAL	0.9984	0.0001	0.0015
19054	1990217	1991968	1990979	NEUTRAL	0.9995	0.0001	0.0005
19055	1990273	1992049	1991033	NEUTRAL	0.9938	0.0008	0.0054
19056	1990346	1992115	1991155	NEUTRAL	0.9977	0.0003	0.0020
19057	1990442	1992208	1991249	NEUTRAL	0.9896	0.0017	0.0088
19058	1990529	1992274	1991318	NEUTRAL	0.9999	0.0000	0.0001
19059	1990560	1992334	1991419	NEUTRAL	0.9999	0.0000	0.0001
19060	1990676	1992411	1991593	NEUTRAL	1.0000	0.0000	0.0000
19061	1990757	1992484	1991707	NEUTRAL	1.0000	0.0000	0.0000
19062	1990832	1992547	1991794	NEUTRAL	1.0000	0.0000	0.0000
19063	1990898	1992655	1991899	NEUTRAL	1.0000	0.0000	0.0000
19064	1990979	1992711	1991968	NEUTRAL	1.0000	0.0000	0.0000
19065	1991033	1992790	1992049	NEUTRAL	0.9999	0.0000	0.0001
19066	1991155	1993026	1992115	NEUTRAL	1.0000	0.0000	0.0000
19067	1991249	1993116	1992208	NEUTRAL	1.0000	0.0000	0.0000
19068	1991318	1993201	1992274	NEUTRAL	0.8501	0.0003	0.1496
19069	1991419	1993269	1992334	NEUTRAL	0.9996	0.0000	0.0004
19070	1991593	1993317	1992411	NEUTRAL	0.9999	0.0000	0.0001
19071	1991707	1993425	1992484	NEUTRAL	0.9996	0.0000	0.0004
19072	1991794	1993487	1992547	NEUTRAL	0.9989	0.0001	0.0011
19073	1991899	1993568	1992655	NEUTRAL	0.9997	0.0000	0.0003
19074	1991968	1993665	1992711	NEUTRAL	0.9818	0.0001	0.0182
19075	1992049	1993791	1992790	NEUTRAL	0.9847	0.0000	0.0153
19076	1992115	1993950	1993026	NEUTRAL	0.9997	0.0000	0.0003
19077	1992208	1994094	1993116	NEUTRAL	1.0000	0.0000	0.0000
19078	1992274	1994148	1993201	NEUTRAL	0.9999	0.0000	0.0001
19079	1992334	1994224	1993269	NEUTRAL	1.0000	0.0000	0.0000
19080	1992411	1994295	1993317	NEUTRAL	1.0000	0.0000	0.0000
19081	1992484	1994418	1993425	NEUTRAL	1.0000	0.0000	0.0000
19082	1992547	1994511	1993487	NEUTRAL	1.0000	0.0000	0.0000
19083	1992655	1994571	1993568	NEUTRAL	1.0000	0.0000	0.0000
19084	1992711	1994675	1993665	NEUTRAL	1.0000	0.0000	0.0000
19085	1992790	1994807	1993791	NEUTRAL	1.0000	0.0000	0.0000
19086	1993026	1994891	1993950	NEUTRAL	1.0000	0.0000	0.0000
19087	1993116	1994960	1994094	NEUTRAL	1.0000	0.0000	0.0000
19088	1993201	1995009	1994148	NEUTRAL	0.9999	0.0000	0.0001
19089	1993269	1995083	1994224	NEUTRAL	0.9998	0.0000	0.0002
19090	1993317	1995320	1994295	NEUTRAL	1.0000	0.0000	0.0000
19091	1993425	1995353	1994418	NEUTRAL	0.9998	0.0000	0.0001
19092	1993487	1995418	1994511	NEUTRAL	1.0000	0.0000	0.0000
19093	1993568	1995481	1994571	NEUTRAL	1.0000	0.0000	0.0000
19094	1993665	1995516	1994675	NEUTRAL	1.0000	0.0000	0.0000
19095	1993791	1995545	1994807	NEUTRAL	1.0000	0.0000	0.0000
19096	1993950	1995586	1994891	NEUTRAL	1.0000	0.0000	0.0000
19097	1994094	1995634	1994960	NEUTRAL	1.0000	0.0000	0.0000
19098	1994148	1995761	1995009	NEUTRAL	1.0000	0.0000	0.0000
19099	1994224	1995893	1995083	NEUTRAL	1.0000	0.0000	0.0000
19100	1994295	1995998	1995320	NEUTRAL	0.9999	0.0000	0.0001
19101	1994418	1996080	1995353	NEUTRAL	1.0000	0.0000	0.0000
19102	1994511	1996143	1995418	NEUTRAL	1.0000	0.0000	0.0000
19103	1994571	1996209	1995481	NEUTRAL	1.0000	0.0000	0.0000
19104	1994675	1996263	1995516	NEUTRAL	1.0000	0.0000	0.0000
19105	1994807	1996320	1995545	NEUTRAL	1.0000	0.0000	0.0000
19106	1994891	1996428	1995586	NEUTRAL	1.0000	0.0000	0.0000
19107	1994960	1996509	1995634	NEUTRAL	1.0000	0.0000	0.0000
19108	1995009	1996575	1995761	NEUTRAL	1.0000	0.0000	0.0000
19109	1995083	1996633	1995893	NEUTRAL	1.0000	0.0000	0.0000
19110	1995320	1996728	1995998	NEUTRAL	1.0000	0.0000	0.0000
19111	1995353	1996836	1996080	NEUTRAL	1.0000	0.0000	0.0000
19112	1995418	1997073	1996143	NEUTRAL	1.0000	0.0000	0.0000
19113	1995481	1997143	1996209	NEUTRAL	1.0000	0.0000	0.0000
19114	1995516	1997208	1996263	NEUTRAL	0.9998	0.0000	0.0001
19115	1995545	1997247	1996320	NEUTRAL	0.9995	0.0001	0.0004
19116	1995586	1997367	1996428	NEUTRAL	0.9999	0.0000	0.0000
19117	1995634	1997483	1996509	NEUTRAL	0.9999	0.0000	0.0001
19118	1995761	1997715	1996575	NEUTRAL	0.9998	0.0000	0.0001
19119	1995893	1997791	1996633	NEUTRAL	1.0000	0.0000	0.0000
19120	1995998	1997884	1996728	NEUTRAL	0.9997	0.0000	0.0002
19121	1996080	1997974	1996836	NEUTRAL	0.9996	0.0000	0.0003
19122	1996143	1998066	1997073	NEUTRAL	1.0000	0.0000	0.0000
19123	1996209	1998149	1997143	NEUTRAL	1.0000	0.0000	0.0000
19124	1996263	1998193	1997208	NEUTRAL	1.0000	0.0000	0.0000
19125	1996320	1998292	1997247	NEUTRAL	1.0000	0.0000	0.0000
19126	1996428	1998391	1997367	NEUTRAL	1.0000	0.0000	0.0000
19127	1996509	1998469	1997483	NEUTRAL	1.0000	0.0000	0.0000
19128	1996575	1998586	1997715	NEUTRAL	1.0000	0.0000	0.0000
19129	1996633	1998670	1997791	NEUTRAL	1.0000	0.0000	0.0000
19130	1996728	1998718	1997884	NEUTRAL	0.9962	0.0002	0.0036
19131	1996836	1998803	1997974	NEUTRAL	0.9979	0.0002	0.0020
19132	1997073	1998897	1998066	NEUTRAL	0.9964	0.0002	0.0035
19133	1997143	1998946	1998149	NEUTRAL	0.9824	0.0014	0.0162
19134	1997208	1999015	1998193	NEUTRAL	0.9844	0.0018	0.0138
19135	1997247	1999075	1998292	NEUTRAL	0.9885	0.0014	0.0102
19136	1997367	1999107	1998391	NEUTRAL	0.9965	0.0004	0.0031
19137	1997483	1999158	1998469	NEUTRAL	0.9801	0.0033	0.0166
19138	1997715	1999231	1998586	NEUTRAL	0.8558	0.0250	0.1192
19139	1997791	1999309	1998670	NEUTRAL	0.9798	0.0035	0.0168
19140	1997884	1999352	1998718	NEUTRAL	0.9584	0.0134	0.0281
19141	1997974	1999645	1998803	NEUTRAL	0.9599	0.0116	0.0285
19142	1998066	1999739	1998897	NEUTRAL	0.9614	0.0114	0.0272
19143	1998149	1999858	1998946	NEUTRAL	0.8662	0.0759	0.0579
19144	1998193	2000008	1999015	NEUTRAL	0.9111	0.0475	0.0414
19145	1998292	2000110	1999075	NEUTRAL	0.8553	0.0764	0.0683
19146	1998391	2000200	1999107	NEUTRAL	0.5456	0.2737	0.1807
19147	1998469	2000305	1999158	NEUTRAL	0.6113	0.2242	0.1644
19148	1998586	2000374	1999231	NEUTRAL	0.7150	0.1582	0.1268
19149	1998670	2000464	1999309	NEUTRAL	0.6613	0.1846	0.1541
19150	1998718	2000560	1999352	NEUTRAL	0.8917	0.0463	0.0620
19151	1998803	2000731	1999645	NEUTRAL	0.9825	0.0083	0.0092
19152	1998897	2000829	1999739	NEUTRAL	0.9835	0.0054	0.0110
19153	1998946	2000905	1999858	NEUTRAL	0.9685	0.0137	0.0178
19154	1999015	2001022	2000008	NEUTRAL	0.9896	0.0048	0.0055
19155	1999075	2001111	2000110	NEUTRAL	0.9944	0.0021	0.0035
19156	1999107	2001199	2000200	NEUTRAL	0.9948	0.0019	0.0033
19157	1999158	2001338	2000305	NEUTRAL	0.9736	0.0095	0.0169
19158	1999231	2001445	2000374	NEUTRAL	0.9885	0.0047	0.0068
19159	1999309	2001502	2000464	NEUTRAL	0.9959	0.0009	0.0032
19160	1999352	2001578	2000560	NEUTRAL	0.9973	0.0006	0.0021
19161	1999645	2001637	2000731	NEUTRAL	0.9981	0.0004	0.0015
19162	1999739	2002042	2000829	NEUTRAL	0.9826	0.0027	0.0147
19163	1999858	2002117	2000905	NEUTRAL	1.0000	0.0000	0.0000
19164	2000008	2002239	2001022	NEUTRAL	1.0000	0.0000	0.0000
19165	2000110	2002312	2001111	NEUTRAL	1.0000	0.0000	0.0000
19166	2000200	2002408	2001199	NEUTRAL	1.0000	0.0000	0.0000
19167	2000305	2002489	2001338	NEUTRAL	1.0000	0.0000	0.0000
19168	2000374	2002565	2001445	NEUTRAL	1.0000	0.0000	0.0000
19169	2000464	2002652	2001502	NEUTRAL	1.0000	0.0000	0.0000
19170	2000560	2002734	2001578	NEUTRAL	1.0000	0.0000	0.0000
19171	2000731	2002849	2001637	NEUTRAL	1.0000	0.0000	0.0000
19172	2000829	2002963	2002042	NEUTRAL	1.0000	0.0000	0.0000
19173	2000905	2003050	2002117	NEUTRAL	1.0000	0.0000	0.0000
19174	2001022	2003186	2002239	NEUTRAL	1.0000	0.0000	0.0000
19175	2001111	2003453	2002312	NEUTRAL	1.0000	0.0000	0.0000
19176	2001199	2003654	2002408	NEUTRAL	1.0000	0.0000	0.0000
19177	2001338	2003846	2002489	NEUTRAL	1.0000	0.0000	0.0000
19178	2001445	2003974	2002565	NEUTRAL	1.0000	0.0000	0.0000
19179	2001502	2004066	2002652	NEUTRAL	1.0000	0.0000	0.0000
19180	2001578	2004262	2002734	NEUTRAL	1.0000	0.0000	0.0000
19181	2001637	2004428	2002849	NEUTRAL	1.0000	0.0000	0.0000
19182	2002042	2004565	2002963	NEUTRAL	1.0000	0.0000	0.0000
19183	2002117	2004762	2003050	NEUTRAL	1.0000	0.0000	0.0000
19184	2002239	2004891	2003186	NEUTRAL	1.0000	0.0000	0.0000
19185	2002312	2005636	2003453	NEUTRAL	1.0000	0.0000	0.0000
19186	2002408	2005756	2003654	NEUTRAL	1.0000	0.0000	0.0000
19187	2002489	2005844	2003846	NEUTRAL	1.0000	0.0000	0.0000
19188	2002565	2005936	2003974	NEUTRAL	1.0000	0.0000	0.0000
19189	2002652	2006038	2004066	NEUTRAL	1.0000	0.0000	0.0000
19190	2002734	2007683	2004262	NEUTRAL	1.0000	0.0000	0.0000
19191	2002849	2007864	2004428	NEUTRAL	1.0000	0.0000	0.0000
19192	2002963	2008037	2004565	NEUTRAL	1.0000	0.0000	0.0000
19193	2003050	2008705	2004762	NEUTRAL	1.0000	0.0000	0.0000
19194	2003186	2009006	2004891	NEUTRAL	1.0000	0.0000	0.0000
19195	2003453	2009289	2005636	NEUTRAL	1.0000	0.0000	0.0000
19196	2003654	2009652	2005756	NEUTRAL	1.0000	0.0000	0.0000
19197	2003846	2010020	2005844	NEUTRAL	1.0000	0.0000	0.0000
19198	2003974	2010343	2005936	NEUTRAL	1.0000	0.0000	0.0000
19199	2004066	2010577	2006038	NEUTRAL	1.0000	0.0000	0.0000
19200	2004262	2011083	2007683	NEUTRAL	1.0000	0.0000	0.0000
19201	2004428	2011225	2007864	NEUTRAL	1.0000	0.0000	0.0000
19202	2004565	2011409	2008037	NEUTRAL	1.0000	0.0000	0.0000
19203	2004762	2011706	2008705	NEUTRAL	1.0000	0.0000	0.0000
19204	2004891	2011863	2009006	NEUTRAL	1.0000	0.0000	0.0000
19205	2005636	2011973	2009289	NEUTRAL	1.0000	0.0000	0.0000
19206	2005756	2012317	2009652	NEUTRAL	1.0000	0.0000	0.0000
19207	2005844	2012539	2010020	NEUTRAL	1.0000	0.0000	0.0000
19208	2005936	2012733	2010343	NEUTRAL	1.0000	0.0000	0.0000
19209	2006038	2012834	2010577	NEUTRAL	1.0000	0.0000	0.0000
19210	2007683	2012915	2011083	NEUTRAL	1.0000	0.0000	0.0000
19211	2007864	2013118	2011225	NEUTRAL	1.0000	0.0000	0.0000
19212	2008037	2013497	2011409	NEUTRAL	1.0000	0.0000	0.0000
19213	2008705	2014401	2011706	NEUTRAL	1.0000	0.0000	0.0000
19214	2009006	2014637	2011863	NEUTRAL	1.0000	0.0000	0.0000
19215	2009289	2014815	2011973	NEUTRAL	1.0000	0.0000	0.0000
19216	2009652	2014994	2012317	NEUTRAL	1.0000	0.0000	0.0000
19217	2010020	2015483	2012539	NEUTRAL	1.0000	0.0000	0.0000
19218	2010343	2016074	2012733	NEUTRAL	1.0000	0.0000	0.0000
19219	2010577	2018058	2012834	NEUTRAL	1.0000	0.0000	0.0000
19220	2011083	2018148	2012915	NEUTRAL	1.0000	0.0000	0.0000
19221	2011225	2018678	2013118	NEUTRAL	1.0000	0.0000	0.0000
19222	2011409	2019136	2013497	NEUTRAL	1.0000	0.0000	0.0000
19223	2011706	2019191	2014401	NEUTRAL	1.0000	0.0000	0.0000
19224	2011863	2019247	2014637	NEUTRAL	1.0000	0.0000	0.0000
19225	2011973	2019306	2014815	NEUTRAL	1.0000	0.0000	0.0000
19226	2012317	2019374	2014994	NEUTRAL	1.0000	0.0000	0.0000
19227	2012539	2019399	2015483	NEUTRAL	1.0000	0.0000	0.0000
19228	2012733	2019453	2016074	NEUTRAL	1.0000	0.0000	0.0000
19229	2012834	2019491	2018058	NEUTRAL	1.0000	0.0000	0.0000
19230	2012915	2019561	2018148	NEUTRAL	1.0000	0.0000	0.0000
19231	2013118	2019664	2018678	NEUTRAL	1.0000	0.0000	0.0000
19232	2013497	2019754	2019136	NEUTRAL	1.0000	0.0000	0.0000
19233	2014401	2019818	2019191	NEUTRAL	1.0000	0.0000	0.0000
19234	2014637	2019860	2019247	NEUTRAL	1.0000	0.0000	0.0000
19235	2014815	2019899	2019306	NEUTRAL	1.0000	0.0000	0.0000
19236	2014994	2019954	2019374	NEUTRAL	1.0000	0.0000	0.0000
19237	2015483	2020015	2019399	NEUTRAL	1.0000	0.0000	0.0000
19238	2016074	2020085	2019453	NEUTRAL	1.0000	0.0000	0.0000
19239	2018058	2020231	2019491	NEUTRAL	1.0000	0.0000	0.0000
19240	2018148	2020327	2019561	NEUTRAL	1.0000	0.0000	0.0000
19241	2018678	2020427	2019664	NEUTRAL	1.0000	0.0000	0.0000
19242	2019136	2020490	2019754	NEUTRAL	1.0000	0.0000	0.0000
19243	2019191	2020939	2019818	NEUTRAL	1.0000	0.0000	0.0000
19244	2019247	2021026	2019860	NEUTRAL	1.0000	0.0000	0.0000
19245	2019306	2021097	2019899	NEUTRAL	0.9999	0.0000	0.0001
19246	2019374	2021209	2019954	NEUTRAL	1.0000	0.0000	0.0000
19247	2019399	2021308	2020015	NEUTRAL	1.0000	0.0000	0.0000
19248	2019453	2021491	2020085	NEUTRAL	1.0000	0.0000	0.0000
19249	2019491	2021548	2020231	NEUTRAL	1.0000	0.0000	0.0000
19250	2019561	2021608	2020327	NEUTRAL	1.0000	0.0000	0.0000
19251	2019664	2021697	2020427	NEUTRAL	1.0000	0.0000	0.0000
19252	2019754	2021752	2020490	NEUTRAL	0.9999	0.0000	0.0001
19253	2019818	2021815	2020939	NEUTRAL	0.9999	0.0000	0.0001
19254	2019860	2021890	2021026	NEUTRAL	0.9981	0.0000	0.0019
19255	2019899	2021977	2021097	NEUTRAL	0.9999	0.0000	0.0001
19256	2019954	2022058	2021209	NEUTRAL	1.0000	0.0000	0.0000
19257	2020015	2022160	2021308	NEUTRAL	1.0000	0.0000	0.0000
19258	2020085	2022235	2021491	NEUTRAL	1.0000	0.0000	0.0000
19259	2020231	2022304	2021548	NEUTRAL	1.0000	0.0000	0.0000
19260	2020327	2022427	2021608	NEUTRAL	1.0000	0.0000	0.0000
19261	2020427	2022487	2021697	NEUTRAL	1.0000	0.0000	0.0000
19262	2020490	2022574	2021752	NEUTRAL	1.0000	0.0000	0.0000
19263	2020939	2022655	2021815	NEUTRAL	1.0000	0.0000	0.0000
19264	2021026	2022751	2021890	NEUTRAL	1.0000	0.0000	0.0000
19265	2021097	2022912	2021977	NEUTRAL	1.0000	0.0000	0.0000
19266	2021209	2022991	2022058	NEUTRAL	1.0000	0.0000	0.0000
19267	2021308	2023084	2022160	NEUTRAL	1.0000	0.0000	0.0000
19268	2021491	2023142	2022235	NEUTRAL	1.0000	0.0000	0.0000
19269	2021548	2023209	2022304	NEUTRAL	1.0000	0.0000	0.0000
19270	2021608	2023309	2022427	NEUTRAL	1.0000	0.0000	0.0000
19271	2021697	2023351	2022487	NEUTRAL	1.0000	0.0000	0.0000
19272	2021752	2023420	2022574	NEUTRAL	1.0000	0.0000	0.0000
19273	2021815	2023510	2022655	NEUTRAL	1.0000	0.0000	0.0000
19274	2021890	2023566	2022751	NEUTRAL	1.0000	0.0000	0.0000
19275	2021977	2023675	2022912	NEUTRAL	1.0000	0.0000	0.0000
19276	2022058	2023738	2022991	NEUTRAL	1.0000	0.0000	0.0000
19277	2022160	2023789	2023084	NEUTRAL	1.0000	0.0000	0.0000
19278	2022235	2023867	2023142	NEUTRAL	0.9998	0.0000	0.0002
19279	2022304	2023930	2023209	NEUTRAL	1.0000	0.0000	0.0000
19280	2022427	2024023	2023309	NEUTRAL	1.0000	0.0000	0.0000
19281	2022487	2024106	2023351	NEUTRAL	1.0000	0.0000	0.0000
19282	2022574	2024153	2023420	NEUTRAL	1.0000	0.0000	0.0000
19283	2022655	2024200	2023510	NEUTRAL	0.9999	0.0000	0.0001
19284	2022751	2024280	2023566	NEUTRAL	0.9993	0.0001	0.0006
19285	2022912	2024344	2023675	NEUTRAL	0.9999	0.0000	0.0001
19286	2022991	2024437	2023738	NEUTRAL	0.9964	0.0008	0.0029
19287	2023084	2024497	2023789	NEUTRAL	0.9900	0.0023	0.0076
19288	2023142	2024554	2023867	NEUTRAL	0.9899	0.0018	0.0082
19289	2023209	2024632	2023930	NEUTRAL	0.9352	0.0090	0.0558
19290	2023309	2024731	2024023	NEUTRAL	0.9924	0.0013	0.0063
19291	2023351	2024789	2024106	NEUTRAL	0.9971	0.0004	0.0026
19292	2023420	2024871	2024153	NEUTRAL	0.9271	0.0063	0.0665
19293	2023510	2025105	2024200	NEUTRAL	0.9520	0.0049	0.0431
19294	2023566	2025180	2024280	NEUTRAL	0.9830	0.0034	0.0136
19295	2023675	2025249	2024344	NEUTRAL	0.9962	0.0005	0.0033
19296	2023738	2025348	2024437	NEUTRAL	0.9981	0.0003	0.0015
19297	2023789	2025438	2024497	NEUTRAL	0.9990	0.0000	0.0009
19298	2023867	2025522	2024554	NEUTRAL	0.9997	0.0000	0.0003
19299	2023930	2025603	2024632	NEUTRAL	0.9999	0.0000	0.0001
19300	2024023	2025690	2024731	NEUTRAL	0.9999	0.0000	0.0001
19301	2024106	2025786	2024789	NEUTRAL	1.0000	0.0000	0.0000
19302	2024153	2025888	2024871	NEUTRAL	1.0000	0.0000	0.0000
19303	2024200	2025972	2025105	NEUTRAL	0.9999	0.0000	0.0001
19304	2024280	2026032	2025180	NEUTRAL	0.9997	0.0000	0.0003
19305	2024344	2026089	2025249	NEUTRAL	0.9961	0.0002	0.0037
19306	2024437	2026166	2025348	NEUTRAL	0.9967	0.0002	0.0031
19307	2024497	2026233	2025438	NEUTRAL	0.9945	0.0004	0.0052
19308	2024554	2026320	2025522	NEUTRAL	0.9990	0.0000	0.0010
19309	2024632	2026383	2025603	NEUTRAL	0.9996	0.0000	0.0004
19310	2024731	2026476	2025690	NEUTRAL	0.9998	0.0000	0.0001
19311	2024789	2026586	2025786	NEUTRAL	0.9999	0.0000	0.0001
19312	2024871	2026894	2025888	NEUTRAL	0.9998	0.0000	0.0001
19313	2025105	2026943	2025972	NEUTRAL	0.9997	0.0000	0.0002
19314	2025180	2027030	2026032	NEUTRAL	0.9994	0.0001	0.0005
19315	2025249	2027078	2026089	NEUTRAL	0.9997	0.0000	0.0003
19316	2025348	2027174	2026166	NEUTRAL	0.9999	0.0000	0.0001
19317	2025438	2027294	2026233	NEUTRAL	1.0000	0.0000	0.0000
19318	2025522	2027378	2026320	NEUTRAL	1.0000	0.0000	0.0000
19319	2025603	2027456	2026383	NEUTRAL	1.0000	0.0000	0.0000
19320	2025690	2027526	2026476	NEUTRAL	0.9999	0.0000	0.0001
19321	2025786	2027573	2026586	NEUTRAL	0.9998	0.0000	0.0002
19322	2025888	2027772	2026894	NEUTRAL	0.9994	0.0000	0.0005
19323	2025972	2027810	2026943	NEUTRAL	0.9996	0.0000	0.0003
19324	2026032	2027849	2027030	NEUTRAL	0.9994	0.0001	0.0006
19325	2026089	2027900	2027078	NEUTRAL	0.9999	0.0000	0.0001
19326	2026166	2027957	2027174	NEUTRAL	0.9996	0.0000	0.0004
19327	2026233	2027987	2027294	NEUTRAL	0.9996	0.0001	0.0003
19328	2026320	2028032	2027378	NEUTRAL	1.0000	0.0000	0.0000
19329	2026383	2028101	2027456	NEUTRAL	0.9999	0.0000	0.0000
19330	2026476	2028131	2027526	NEUTRAL	1.0000	0.0000	0.0000
19331	2026586	2028179	2027573	NEUTRAL	0.9999	0.0000	0.0001
19332	2026894	2028224	2027772	NEUTRAL	1.0000	0.0000	0.0000
19333	2026943	2028272	2027810	NEUTRAL	0.9997	0.0000	0.0002
19334	2027030	2028331	2027849	NEUTRAL	0.9970	0.0005	0.0024
19335	2027078	2028398	2027900	NEUTRAL	0.9945	0.0010	0.0045
19336	2027174	2028489	2027957	NEUTRAL	0.9953	0.0011	0.0036
19337	2027294	2028545	2027987	NEUTRAL	0.9972	0.0008	0.0020
19338	2027378	2028614	2028032	NEUTRAL	0.9733	0.0091	0.0176
19339	2027456	2028654	2028101	NEUTRAL	0.9491	0.0114	0.0396
19340	2027526	2028699	2028131	NEUTRAL	0.9676	0.0069	0.0255
19341	2027573	2028743	2028179	NEUTRAL	0.9902	0.0014	0.0084
19342	2027772	2028782	2028224	NEUTRAL	0.9461	0.0069	0.0469
19343	2027810	2028840	2028272	NEUTRAL	0.9815	0.0008	0.0178
19344	2027849	2028929	2028331	NEUTRAL	0.9966	0.0007	0.0027
19345	2027900	2028989	2028398	NEUTRAL	0.9685	0.0040	0.0275
19346	2027957	2029057	2028489	NEUTRAL	0.9960	0.0010	0.0030
19347	2027987	2029137	2028545	NEUTRAL	0.9809	0.0013	0.0179
19348	2028032	2029289	2028614	NEUTRAL	0.9899	0.0008	0.0093
19349	2028101	2029354	2028654	NEUTRAL	0.9954	0.0003	0.0042
19350	2028131	2029406	2028699	NEUTRAL	0.9990	0.0001	0.0009
19351	2028179	2029463	2028743	NEUTRAL	0.9988	0.0001	0.0011
19352	2028224	2029550	2028782	NEUTRAL	0.9988	0.0002	0.0010
19353	2028272	2029590	2028840	NEUTRAL	0.9983	0.0001	0.0016
19354	2028331	2029643	2028929	NEUTRAL	0.9998	0.0000	0.0002
